Time,Displacement,Force
(s),(mm),(kN)
"13.2830","0.1000","0.0006"
"13.3030","0.1000","0.0006"
"13.3230","0.1000","0.0007"
"13.3430","0.1000","0.0008"
"13.3630","0.1000","0.0008"
"13.3830","0.1000","0.0007"
"13.4030","0.1000","0.0007"
"13.4230","0.1000","0.0007"
"13.4430","0.1000","0.0006"
"13.4630","0.1000","0.0006"
"13.4830","0.1000","0.0007"
"13.5030","0.1000","0.0008"
"13.5230","0.1000","0.0007"
"13.5430","0.1000","0.0006"
"13.5630","0.1000","0.0007"
"13.5830","0.1000","0.0007"
"13.6030","0.1000","0.0006"
"13.6230","0.1000","0.0007"
"13.6430","0.1000","0.0007"
"13.6630","0.1000","0.0006"
"13.6830","0.1000","0.0006"
"13.7030","0.1000","0.0007"
"13.7230","0.1000","0.0007"
"13.7430","0.1000","0.0006"
"13.7630","0.1000","0.0006"
"13.7830","0.1000","0.0007"
"13.8030","0.1000","0.0006"
"13.8230","0.1000","0.0006"
"13.8430","0.1000","0.0006"
"13.8630","0.1000","0.0006"
"13.8830","0.1000","0.0006"
"13.9030","0.1000","0.0005"
"13.9230","0.1000","0.0006"
"13.9430","0.1000","0.0005"
"13.9630","0.1000","0.0005"
"13.9830","0.1000","0.0006"
"14.0030","0.1000","0.0007"
"14.0230","0.1000","0.0007"
"14.0430","0.1000","0.0007"
"14.0630","0.1000","0.0006"
"14.0830","0.1000","0.0006"
"14.1030","0.1000","0.0006"
"14.1230","0.1000","0.0006"
"14.1430","0.1000","0.0006"
"14.1630","0.1000","0.0006"
"14.1830","0.1000","0.0007"
"14.2030","0.1000","0.0006"
"14.2230","0.1000","0.0006"
"14.2430","0.1000","0.0007"
"14.2630","0.1000","0.0007"
"14.2830","0.1000","0.0006"
"14.3030","0.1000","0.0006"
"14.3230","0.1000","0.0006"
"14.3430","0.1000","0.0006"
"14.3630","0.1000","0.0006"
"14.3830","0.1000","0.0006"
"14.4030","0.1000","0.0007"
"14.4230","0.1000","0.0007"
"14.4430","0.1000","0.0007"
"14.4630","0.1000","0.0007"
"14.4830","0.1000","0.0007"
"14.5030","0.1000","0.0007"
"14.5230","0.1000","0.0006"
"14.5430","0.1000","0.0006"
"14.5630","0.1000","0.0006"
"14.5830","0.1000","0.0006"
"14.6030","0.1000","0.0006"
"14.6230","0.1000","0.0006"
"14.6430","0.1000","0.0007"
"14.6630","0.1000","0.0007"
"14.6830","0.1000","0.0007"
"14.7030","0.1000","0.0007"
"14.7230","0.1000","0.0006"
"14.7430","0.1000","0.0007"
"14.7630","0.1000","0.0006"
"14.7830","0.1000","0.0006"
"14.8030","0.1000","0.0006"
"14.8230","0.1000","0.0005"
"14.8430","0.1000","0.0006"
"14.8630","0.1000","0.0007"
"14.8830","0.1000","0.0007"
"14.9030","0.1000","0.0007"
"14.9230","0.1000","0.0007"
"14.9430","0.1000","0.0007"
"14.9630","0.1000","0.0007"
"14.9830","0.1000","0.0006"
"15.0030","0.1000","0.0006"
"15.0230","0.1000","0.0007"
"15.0430","0.1000","0.0007"
"15.0630","0.1000","0.0007"
"15.0830","0.1000","0.0007"
"15.1030","0.1000","0.0007"
"15.1230","0.1000","0.0007"
"15.1430","0.1000","0.0007"
"15.1630","0.1000","0.0006"
"15.1830","0.1000","0.0006"
"15.2030","0.1000","0.0006"
"15.2230","0.1000","0.0007"
"15.2430","0.1000","0.0006"
"15.2630","0.1000","0.0005"
"15.2830","0.1000","0.0006"
"15.3030","0.1000","0.0007"
"15.3230","0.1000","0.0007"
"15.3430","0.1000","0.0007"
"15.3630","0.1000","0.0006"
"15.3830","0.1000","0.0007"
"15.4030","0.1000","0.0007"
"15.4230","0.1000","0.0006"
"15.4430","0.1000","0.0007"
"15.4630","0.1000","0.0007"
"15.4830","0.1000","0.0007"
"15.5030","0.1000","0.0007"
"15.5230","0.1000","0.0007"
"15.5430","0.1000","0.0007"
"15.5630","0.1000","0.0007"
"15.5830","0.1000","0.0007"
"15.6030","0.1000","0.0006"
"15.6230","0.1000","0.0006"
"15.6430","0.1000","0.0007"
"15.6630","0.1000","0.0006"
"15.6830","0.1000","0.0007"
"15.7030","0.1000","0.0007"
"15.7230","0.1000","0.0007"
"15.7430","0.1000","0.0006"
"15.7630","0.1000","0.0006"
"15.7830","0.1000","0.0006"
"15.8030","0.1000","0.0006"
"15.8230","0.1000","0.0006"
"15.8430","0.1000","0.0007"
"15.8630","0.1000","0.0007"
"15.8830","0.1000","0.0006"
"15.9030","0.1000","0.0005"
"15.9230","0.1000","0.0007"
"15.9430","0.1000","0.0007"
"15.9630","0.1000","0.0006"
"15.9830","0.1000","0.0006"
"16.0030","0.1000","0.0007"
"16.0230","0.1000","0.0007"
"16.0430","0.1000","0.0006"
"16.0630","0.1000","0.0006"
"16.0830","0.1000","0.0006"
"16.1030","0.1000","0.0006"
"16.1220","0.1000","0.0006"
"16.1230","0.1000","0.0006"
"16.1340","0.1000","0.0006"
"16.1540","0.1005","0.0008"
"16.1740","0.1114","0.0013"
"16.1940","0.1502","0.0017"
"16.2140","0.2190","0.0014"
